Allocation API,,,,,,,,,,,,Deallocation APIs,,,,,,,,,,,
1,httpd,crypto/apr_crypto_commoncrypto.c,crypto_make,A,4,SUCCESS FLAG,"RD, IV, RD","DPTR, PTR, CHAR*, PTR",INT,,,2,ffmpeg,libswresample/rematrix.c,swri_rematrix_free,D,1,N/A,RD,,,ptr,N/A
1,httpd,crypto/apr_crypto_openssl.c,EVP_CIPHER_CTX_new,A,0,OBJECT,N/A,N/A,STRUCT*,,,,,,,,,,,,,,
1,httpd,crypto/apr_crypto_commoncrypto.c,crypto_make,A,4,SUCCESS FLAG,"RD, IV, IV, RD","DPTR, PTR, CHAR*, PTR",INT,,,,,,,,,,,,,,
1,httpd,dbd/apr_dbd_mysql.c,apr_bucket_lob_make,A,6,parent obj,"IV, IV, IV, IV, IV, IV","PTR, PTR, INT, INT, INT, PTR",STRUCT*,,,,,,,,,,,,,,
1,httpd,dbd/apr_dbd_mysql.c,apr_bucket_lob_create,A,6,OBJECT,"IV, IV, IV, IV, IV, RD","PTR, PTR, INT, INT, INT, PTR",STRUCT*,,,,,,,,,,,,,,
1,httpd,dbd/apr_dbd_odbc.c,odbc_create_results,A,5,SUCCESS FLAG,"IV, IV, IV, RD, RD","PTR, STRUCT, PTR, INT, DPTR",INT,,,,,,,,,,,,,,
1,httpd,dbd/apr_dbd_odbc.c,odbc_create_bucket,A,4,SUCCESS FLAG,"IV, IV, IV, RD","PTR, INT, STRUCT, PTR",INT,,,,,,,,,,,,,,
1,httpd,dbd/apr_dbd_mysql.c,apr_bucket_lob_make,A,6,parent obj,"RD, IV, IV, IV, IV, IV","PTR, PTR, INT, INT, INT, PTR",STRUCT*,,,,,,,,,,,,,,
1,httpd,dbd/apr_dbd_mysql.c,apr_bucket_lob_create,A,6,OBJECT,"IV, IV, IV, IV, IV, RD","PTR, PTR, INT, INT, INT, PTR",STRUCT*,,,,,,,,,,,,,,
1,httpd,dbd/apr_dbd_oracle.c,dbd_oracle_open,A,3,OBJECT,"RD, IV, RD","PTR, CHAR*, DPTR",STRUCT*,,,,,,,,,,,,,,
1,httpd,ldap/apr_ldap_url.c,apr_ldap_url_parse_ext,A,4,SUCCESS FLAG,"RD, IV, RD","PTR, CHAR*, DPTR, DPTR",INT,,,,,,,,,,,,,,
2,httpd,ldap/apr_ldap_url.c,apr_ldap_str2charray,A,3,OBJECT,"RD, IV, IV","PTR, CHAR*, CHAR*",CHAR*,,,,,,,,,,,,,,
1,httpd,ldap/apr_ldap_init.c,apr_ldap_ssl_init,A,4,SUCCESS FLAG,"RD, IV, RD","PTR, CHAR*, INT, DPTR",INT,,,,,,,,,,,,,,
1,httpd,ldap/apr_ldap_init.c,apr_ldap_init,A,6,SUCCESS FLAG,"RD, IV, IV, IV, IV, RD","PTR, DPTR, CHAR*, INT, INT, DPTR",INT,,,,,,,,,,,,,,
1,httpd,ldap/apr_ldap_init.c,apr_ldap_info,A,2,SUCCESS FLAG,"RD, RD","PTR, DPTR",INT,,,,,,,,,,,,,,
1,httpd,server/util.c,ap_pregcomp,A,3,OBJECT,"RD, IV, IV","PTR, CHAR*, INT",STRUCT*,,,,,,,,,,,,,,
1,httpd,server/util.c,substring_conf,A,4,OBJECT,"RD, AS, IV","PTR, CHAR*, INT, CHAR",VOID*,,,,,,,,,,,,,,
1,httpd,server/util.c,ap_malloc,A,1,OBJECT,AS,INT,VOID*,,,,,,,,,,,,,,
1,httpd,server/util.c,ap_calloc,A,2,OBJECT,"AS, AS","INT, INT",VOID*,,,,,,,,,,,,,,
1,httpd,server/util.c,ap_realloc,A,2,OBJECT,"IV, AS","PTR, INT",VOID*,,,,,,,,,,,,,,
0,memcached,slabs.c,do_slabs_alloc,MA,3,OBJECT,"AS, RD, RD","INT, INT, INT",VOID*,,,,,,,,,,,,,,
1,memcached,slabs.c,slabs_alloc,A,3,OBJECT,"AS, RD, RD","INT, INT, INT",VOID*,,,,,,,,,,,,,,
1,memcached,slabs.c,slab_rebalance_alloc,A,2,OBJECT,"AS, RD","INT, PTR",VOID*,,,,,,,,,,,,,,
2,memcached,items.c,do_item_alloc_pull,A,2,OBJECT,"AS, RD","INT, PTR",STRUCT*,,,,,,,,,,,,,,
3,memcached,items.c,do_item_alloc_chunk,A,2,OBJECT,"IV, AS","PTR, INT",STRUCT*,,,,,,,,,,,,,,
3,memcached,items.c,do_item_alloc,A,5,OBJECT,"IV, IV, IV, IV, IV","CHAR*, INT, INT, INT, INT",STRUCT*,,,,,,,,,,,,,,
1,memcached,items.c,item_lru_bump_buf_create,A,0,OBJECT,N/A,N/A,VOID*,,,,,,,,,,,,,,
1,memcached,slab_automove.c,slab_automove_init,A,1,OBJECT,IV,PTR,VOID*,,,,,,,,,,,,,,
1,memcached,slab_automove.c,slab_automove_extstore_init,A,1,OBJECT,IV,PTR,VOID*,,,,,,,,,,,,,,
1,memcached,bipbuffer.c,bipbuf_new,A,1,OBJECT,IV,INT,STRUCT*,,,,,,,,,,,,,,
2,memcached,memcached.c,rbuf_alloc,A,1,SUCCESS FLAG,RD,PTR,BOOL,,,,,,,,,,,,,,
1,memcached,cache.c,cache_create,A,5,OBJECT,"IV, IV, unused, IV, IV","CHAR*, INT, INT, PTR, PTR",STRUCT*,,,,,,,,,,,,,,
1,memcached,cache.c,cache_alloc,A,1,OBJECT,RD,PTR,VOID*,,,,,,,,,,,,,,
0,memcached,cache.c,do_cache_alloc,MA,1,OBJECT,RD,PTR,VOID*,,,,,,,,,,,,,,
4,memcached,thread.c,item_alloc,A,5,OBJECT,"IV, IV, IV, IV, IV","CHAR*, INT, INT, INT, INT",STRUCT*,,,,,,,,,,,,,,
1,memcached,extstore.c,wbuf_new,A,1,OBJECT,AS,INT,STRUCT*,,,,,,,,,,,,,,
1,memcached,logger.c,logger_create,A,0,OBJECT,N/A,N/A,STRUCT*,,,,,,,,,,,,,,
0,ffmpeg,libavutil/mem.c,av_malloc,A,1,OBJECT,AS,INT,VOID*,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_mallocz,A,1,OBJECT,AS,INT,VOID*,,,,,,,,,,,,,,
2,ffmpeg,libavutil/mem.c,av_calloc,A,2,OBJECT,"AS, AS","INT, INT",VOID*,,,,,,,,,,,,,,
0,ffmpeg,libavutil/mem.c,av_realloc,RA,2,OBJECT,"IV, AS","VOID*, INT",VOID*,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_realloc_f,RA,3,OBJECT,"IV, AS, AS","VOID*, INT, INT",VOID*,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_reallocp,RA,2,FLAG,"IV, AS","VOID*, INT",INT,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_malloc_array,A,2,OBJECT,"AS, AS","INT, INT",VOID*,,,,,,,,,,,,,,
2,ffmpeg,libavutil/mem.c,av_mallocz_array,A,2,OBJECT,"AS, AS","INT, INT",VOID*,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_realloc_array,RA,3,OBJECT,"IV, AS, AS","VOID*, INT, INT",VOID*,,,,,,,,,,,,,,
2,ffmpeg,libavutil/mem.c,av_reallocp_array,RA,3,FLAG,"IV, AS, AS","VOID*, INT, INT",INT,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_strdup,A,1,OBJECT,IV,CHAR*,char*,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_strndup,A,2,OBJECT,"IV, AS","CHAR*, INT",char*,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_memdup,A,2,OBJECT,"IV, AS"," VOID*, INT",VOID*,,,,,,,,,,,,,,
3,ffmpeg,libavutil/mem.c,fast_malloc,A,4,N/A,"IV, AS, AS, RD","VOID*, INT*, INT, INT",N/A,,,,,,,,,,,,,,
3,ffmpeg,libavutil/mem.c,av_fast_malloc,A,3,N/A,"IV, AS, AS","VOID*, UINT*, INT",N/A,,,,,,,,,,,,,,
4,ffmpeg,libavutil/mem.c,av_fast_mallocz,A,3,N/A,"IV, AS, AS","VOID*, UINT*, INT",N/A,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_dynarray_add_nofree,RA,3,FLAG,"IV, IV, IV","VOID*, INT*, VOID*",INT,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_dynarray_add,RA,3,N/A,"IV, IV, IV","VOID*, INT*, VOID*",N/A,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_dynarray2_add,RA,4,OBJECT,"IV, IV, AS, IV","VOID*, INT*, INT,  INT8_t",VOID*,,,,,,,,,,,,,,
1,ffmpeg,libavutil/mem.c,av_fast_realloc,RA,3,OBJECT,"IV, AS, AS","VOID*, INT*, INT",VOID*,,,,,,,,,,,,,,
1,ffmpeg,libavutil/imgutils.c,av_image_alloc,A,6,FLAG,"IV, IV, IV, IV, IV, AS","INT8_t *, INT*, INT, INT, ENUM, INT",INT,,,,,,,,,,,,,,
3,ffmpeg,libavutil/audio_fifo.c,av_audio_fifo_alloc,A,3,OBJECT,"IV, IV, IV","enum, INT, INT",object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/fifo.c,av_fifo_alloc2,A,3,OBJECT,"IV, IV, IV","INT, INT, INT",object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/fifo.c,av_fifo_alloc_array,A,2,OBJECT,"IV, IV","INT, INT",object ptr,,,,,,,,,,,,,,
3,ffmpeg,libavutil/fifo.c,av_fifo_alloc,A,1,OBJECT,AS,INT,object ptr,,,,,,,,,,,,,,
1,ffmpeg,libavutil/fifo.c,av_fifo_realloc2,RA,2,FLAG,"IV, AS","object PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/fifo.c,av_fifo_grow,RA,2,FLAG,"IV, AS","object PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/fifo.c,av_fifo_grow2,RA,2,FLAG,"IV, AS","object PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/ripemd.c,av_ripemd_alloc,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/video_enc_params.c,av_video_enc_params_alloc,A,3,OBJECT,"IV, IV, RD","enum, INT, INT",object ptr,,,,,,,,,,,,,,
3,ffmpeg,libavutil/video_enc_params.c,av_video_enc_params_create_side_data,A,3,OBJECT,"IV, IV, IV","object PTR, enum, INT",object ptr,,,,,,,,,,,,,,
4,ffmpeg,libavutil/hwcontext_cuda.c,cuda_pool_alloc,A,2,OBJECT,"IV, AS","VOID*, INT",object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_cuda.c,cuda_transfer_get_formats,A,3,FLAG,"IV, IV, IV","object PTR, enum, object PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_cuda.c,cuda_device_init,A,1,FLAG,RD,object PTR,INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/buffer.c,buffer_create,A,6,OBJECT,"IV, IV, IV, IV, IV, IV","PTR, PTR, INT, PTR, PTR, INT",object ptr,,,,,,,,,,,,,,
3,ffmpeg,libavutil/buffer.c,av_buffer_create,A,6,OBJECT,"IV, IV, IV, IV, IV, IV","PTR, PTR, INT, PTR, PTR, INT",object ptr,,,,,,,,,,,,,,
1,ffmpeg,libavutil/buffer.c,av_buffer_alloc,A,1,OBJECT,AS,INT,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/buffer.c,av_buffer_allocz,A,1,OBJECT,AS,INT,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/buffer.c,av_buffer_ref,A,1,OBJECT,IV,PTR,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/buffer.c,av_buffer_make_writable,A,1,FLAG,IV,PTR,INT,,,,,,,,,,,,,,
1,ffmpeg,libavutil/buffer.c,av_buffer_realloc,RA,2,FLAG,"IV, AS","PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/buffer.c,av_buffer_pool_init2,A,4,OBJECT,"IV, IV, IV, IV","INT, PTR, PTR, PTR",object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/buffer.c,av_buffer_pool_init,A,2,OBJECT,"IV, IV","INT, PTR",object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/buffer.c,pool_alloc_buffer,A,1,OBJECT,RD,PTR,object ptr,,,,,,,,,,,,,,
3,ffmpeg,libavutil/buffer.c,av_buffer_pool_get,A,1,OBJECT,RD,PTR,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/blowfish.c,av_blowfish_alloc,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/film_grain_params.c,av_film_grain_params_alloc,A,1,OBJECT,RD,PTR,object ptr,,,,,,,,,,,,,,
1,ffmpeg,libavutil/frame.c,av_frame_alloc,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/frame.c,av_frame_clone,A,1,OBJECT,RD,PTR,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/frame.c,av_frame_new_side_data_from_buf,A,3,OBJECT,"RD, IV, IV","PTR, enum, PTR",object ptr,,,,,,,,,,,,,,
3,ffmpeg,libavutil/frame.c,av_frame_new_side_data,A,3,OBJECT,"RD, IV, IV","PTR, enum, PTR",object ptr,,,,,,,,,,,,,,
1,ffmpeg,libavutil/hwcontext_opencl.c,opencl_get_platform_string,A,2,OBJECT,"RD, RD","PTR, PTR",char*,,,,,,,,,,,,,,
1,ffmpeg,libavutil/hwcontext_opencl.c,opencl_get_device_string,A,2,OBJECT,"RD, RD","PTR, PTR",char*,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_opencl.c,opencl_enumerate_platforms,A,4,FLAG,"RD, AS, IV, RD","PTR, PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_opencl.c,opencl_enumerate_devices,A,6,FLAG,"RD, AS, IV, RD, RD, RD","PTR, PTR, PTR, PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_opencl.c,opencl_enumerate_intel_media_vaapi_devices,A,6,FLAG,"RD, AS, IV, RD, RD, RD","PTR, PTR, PTR, PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_opencl.c,opencl_enumerate_dxva2_devices,A,6,FLAG,"RD, AS, IV, RD, RD, RD","PTR, PTR, PTR, PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_opencl.c,opencl_enumerate_d3d11_devices,A,6,FLAG,"RD, AS, IV, RD, RD, RD","PTR, PTR, PTR, PTR, PTR, PTR",INT,,,,,,,,,,,,,,
4,ffmpeg,libavutil/hwcontext_opencl.c,opencl_pool_alloc,A,2,OBJECT,"RD, unused","PTR, INT",object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/aes_ctr.c,av_aes_ctr_alloc,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
4,ffmpeg,libavutil/hwcontext_vdpau.c,vdpau_pool_alloc,A,2,OBJECT,"RD, unused","PTR, INT",object ptr,,,,,,,,,,,,,,
4,ffmpeg,libavutil/hwcontext_vdpau.c,vdpau_get_buffer,A,2,FLAG,"RD, RD","PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_vdpau.c,vdpau_transfer_get_formats,A,3,FLAG,"RD, unused, IV","PTR, enum, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_vdpau.c,vdpau_device_create,A,4,FLAG,"RD, IV, unused, unused","PTR,CHAR*, PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/murmur3.c,av_murmur3_alloc,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/vulkan.c,ff_vk_create_imageview,A,6,FLAG,"RD, RD, IV, RD, RD, RD","PTR, PTR, PTR, PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/vulkan.c,create_exec_ctx,A,4,FLAG,"RD, IV, RD, RD","PTR, PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/vulkan.c,create_pipline,A,4,OBJECT,"RD, IV","PTR, PTR",object ptr,,,,,,,,,,,,,,
1,ffmpeg,libavutil/avstring.c,av_asprintf,A,1,OBJECT,IV,PTR,char*,,,,,,,,,,,,,,
1,ffmpeg,libavutil/avstring.c,av_d2str,A,1,OBJECT,IV,PTR,char*,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext.c,av_hwdevice_ctx_alloc,A,1,OBJECT,IV,enum,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext.c,av_hwframe_ctx_alloc,A,1,OBJECT,IV,PTR,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext.c,av_hwdevice_hwconfig_alloc,A,1,OBJECT,RD,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext.c,av_hwdevice_get_hwframe_constraints,A,2,OBJECT,"RD, RD","PTR, PTR",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext.c,ff_hwframe_map_create,A,5,FLAG,"RD, RD, RD, IV, IV","PTR, PTR, PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/fixed_dsp.c,avpriv_alloc_fixed_dsp,A,1,OBJECT,unused,INT,object ptr,,,,,,,,,,,,,,
3,ffmpeg,libavutil/hwcontext_vulkan.c,create_frame,A,5,FLAG,"RD, IV, IV, RD, RD","PTR, PTR, PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_vulkan.c,av_vk_frame_alloc,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
4,ffmpeg,libavutil/hwcontext_vulkan.c,vulkan_pool_alloc,A,2,OBJECT,"RD, unused","PTR, INT",object ptr,,,,,,,,,,,,,,
3,ffmpeg,libavutil/hwcontext_vulkan.c,vulkan_map_from_drm_frame_desc,A,3,FLAG,"RD, IV, RD","PTR, DPTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_vulkan.c,vulkan_map_frame_to_mem,A,4,FLAG,"RD, RD, RD, RD ","PTR, PTR, PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_vulkan.c,create_buf,A,9,FLAG,"RD, IV, IV, IV, IV, IV, IV, IV, IV","PTR, PTR, PTR, PTR, INT, INT, INT, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hash.c,av_hash_alloc,A,2,FLAG,"IV, IV","PTR, PTR",INT,,,,,,,,,,,,,,
4,ffmpeg,libavutil/hwcontext_dxva2.c,dxva2_pool_alloc,A,2,OBJECT,"unused, unused","PTR, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_dxva2.c,dxva2_device_create,A,4,FLAG,"RD, IV, RD, RD","PTR,CHAR*, PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/aes.c,av_aes_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/md5.c,av_md5_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/float_dsp.c,avpriv_float_dsp_alloc,A,1,OBJECT,IV,INT,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/xtea.c,av_xtea_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
1,ffmpeg,libavutil/samplefmt.c,av_samples_alloc,A,6,SIZE,"RD, AS, AS, AS, AS, AS","PTR, INT*, INT, ENUM, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/samplefmt.c,av_samples_alloc_array_and_samples,A,6,FLAG,"RD, AS, AS, AS, AS, AS","PTR, INT*, INT, ENUM, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hdr_dynamic_metadata.c,av_dynamic_hdr_plus_alloc,A,1,OBJECT,AS,PTR,ptr,,,,,,,,,,,,,,
4,ffmpeg,libavutil/hdr_dynamic_metadata.c,av_dynamic_hdr_plus_create_side_data,A,1,OBJECT,RD,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/slicethread.c,avpriv_slicethread_create,A,5,FLAG,"IV, IV, IV, IV, IV","PTR, PTR, PTR, PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_vaapi.c,vaapi_device_create,A,4,FLAG,"RD, IV, IV, RD","PTR, CHAR*, PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/tea.c,av_tea_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hdr_dynamic_vivid_metadata.c,av_dynamic_hdr_vivid_alloc,A,1,OBJECT,AS,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/dovi_meta.c,av_dovi_alloc,A,1,OBJECT,AS,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/dovi_meta.c,av_dovi_metadata_alloc,A,1,OBJECT,AS,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/vulkan_glslang.c,ff_vk_glslang_init,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_drm.c,drm_map_frame,A,4,FLAG,"RD, RD, RD, RD ","PTR, PTR, PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_drm.c,drm_transfer_get_formats,A,3,FLAG,"RD, RD, IV","PTR, enum, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_drm.c,drm_transfer_data_from,A,3,FLAG,"RD, RD, RD","PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_drm.c,drm_transfer_data_to,A,3,FLAG,"RD, RD, RD","PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/sha512.c,av_sha512_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/eval.c,parse_primary,A,2,FLAG,"IV, RD","PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/eval.c,make_eval_expr,A,4,OBJECT,"IV, IV, IV, IV","INT, INT, PTR, PTR",ptr,,,,,,,,,,,,,,
